Node1	Node2	AdamicAdar	WeightedKatz	IsEdge	BonCen1	BonCen2	StatusDiff
41537	35188	0	0	0	0	0.080332	0.080332
32495	32285	0	0	0	0.013694	0.002089	0.011605
40492	32413	0	0	0	0.001326	0.000238	0.001088
47707	41027	0	0	0	8e-06	0.000984	0.000976
47961	30955	0	0	0	1.2e-05	0.001657	0.001645
46333	40010	0	0	0	0	0.000533	0.000533
48394	49810	0	0	0	0.002769	3.3e-05	0.002736
36979	48493	0	0	0	0.000786	0.017743	0.016957
34690	43779	0	0	0	0.005214	0.000106	0.005108
35371	46923	0.136032985442	0.9025	0	0.008572	0.001469	0.007103
47466	51672	0	0	0	5.1e-05	0.000853	0.000802
51898	40972	0	0	0	0.000607	0.010152	0.009545
35448	33976	0.135269536008	0.9025	0	0.002437	0.005978	0.003541
38961	42620	0	0	0	0.002443	0.000317	0.002126
42733	37578	0	0	0	0.000796	0.000631	0.000165
44890	33561	0	0	0	0.000872	0.003151	0.002279
47135	42950	0	0	0	0.008487	6.4e-05	0.008423
36821	34195	0	0	0	0.00136	0.001754	0.000394
41974	41351	0	0	0	0.014176	0.001919	0.012257
36416	42613	0	0	0	0.000481	1.4e-05	0.000467
48764	41026	0	0	0	0	0.000324	0.000324
33706	49009	0	0	0	0.000794	0.004955	0.004161
51671	36775	0	0	0	0.001493	0.000154	0.001339
35067	48096	0	0	0	0	0.000844	0.000844
38288	33868	0	0	0	0.001117	1e-06	0.001116
32847	49568	0	0	0	0.000665	0.000739	7.4e-05
49671	41094	0.213577952324	0.9025	0	0.00055	0.006356	0.005806
50514	36187	0	0	0	8e-06	0.002729	0.002721
40749	46453	0	0	0	0.000377	0.000281	9.6e-05
34072	32026	0	0	0	0.000625	0	0.000625
44041	44231	0	0	0	2.9e-05	0.000142	0.000113
43368	41124	0	0	0	0.00129	0.001912	0.000622
51446	50214	0	0	0	0.000833	6.8e-05	0.000765
36945	42125	0	0	0	0.00042	2.7e-05	0.000393
49247	36094	0.362533426982	1.805	0	0.006436	0.010283	0.003847
46660	50425	0	0	0	6.1e-05	0.002812	0.002751
49819	38182	0	0	0	1.3e-05	8.6e-05	7.3e-05
41301	46104	0	0	0	3.5e-05	0.000661	0.000626
46540	44584	0	0	0	0.006609	0	0.006609
46444	39100	0	0	0	6.7e-05	2.9e-05	3.8e-05
30933	42412	0	0	0	0.003899	4.6e-05	0.003853
41932	40570	0	0	0	0.000126	0	0.000126
32517	50897	0	0	0	4e-05	0.009991	0.009951
46373	49976	0	0	0	4.1e-05	0.00102	0.000979
38591	40891	0	0	0	0.007655	2.2e-05	0.007633
43566	43496	0	0	0	0.00341	0	0.00341
48486	36239	0	0	0	0.001308	0.000567	0.000741
50099	48198	0	0	0	0.001411	0.000453	0.000958
47191	33232	0	0	0	0.000518	0.001023	0.000505
44386	36829	0	0	0	0	0.002229	0.002229
46189	50637	0	0	0	0.002268	0.00138	0.000888
45202	34125	0	0	0	0.005961	5.7e-05	0.005904
51419	41839	0	0	0	0.002708	0.000152	0.002556
38356	45771	0	0	0	0.000473	1.7e-05	0.000456
34078	35596	0	0	0	0.000449	0.000798	0.000349
43985	48968	0	0	0	0.001074	0.001274	2e-04
46352	43217	0	0	0	0	2e-06	2e-06
41132	32052	0	0	0	0.000261	0.030474	0.030213
41140	37623	0	0	0	8.5e-05	0.001751	0.001666
34097	43797	0.154614499275	0.9025	0	0.011977	0.004674	0.007303
35588	31195	0	0	0	0.000984	0.000384	6e-04
49013	50639	0	0	0	0.007095	0.000253	0.006842
37342	50822	0	0	0	0.000365	0.000256	0.000109
38169	40280	0	0	0	0.001072	0.002911	0.001839
48479	47795	0	0	0	9e-05	2.7e-05	6.3e-05
39362	43269	0	0	0	0.003397	0.001759	0.001638
32530	47218	0	0	0	0	2.9e-05	2.9e-05
42114	48915	0	0	0	0	0.000712	0.000712
30972	32624	0	0	0	0.000582	0	0.000582
37692	40924	0	0	0	4.3e-05	0	4.3e-05
36094	35612	0.228204911419	0.9025	0	0.010283	0.000373	0.00991
51261	34868	0	0	0	2e-06	0.000595	0.000593
39036	35253	0	0	0	0	0.005489	0.005489
45450	38519	0	0	0	0	3e-05	3e-05
44344	34968	0	0	0	0.000156	0.000729	0.000573
32142	42956	0	0	0	0.000229	0.000542	0.000313
42093	51648	0	0	0	0.000186	0.000192	6.00000000000001e-06
51813	47714	0	0	0	0.011087	5.2e-05	0.011035
44301	38427	0	0	0	0	0.001421	0.001421
38640	41231	0	0	0	8e-06	0.006697	0.006689
36756	42589	0	0	0	0.006475	0.002192	0.004283
35376	42659	0	0	0	0.000624	6e-06	0.000618
38847	51700	0	0	0	0	1.3e-05	1.3e-05
44549	38675	0	0	0	0.000721	0.001784	0.001063
51780	36951	0	0	0	0.000253	2e-06	0.000251
42979	45025	0	0	0	1e-06	0.001021	0.00102
38877	49201	0.14660375959	0.9025	0	0.015419	0.00084	0.014579
40137	45356	0.142212286147	0.9025	0	0.003825	0.003587	0.000238
31732	43694	0	0	0	0.00225	0	0.00225
51181	33902	0	0	0	0	7e-05	7e-05
51673	46521	0	0	0	0.00119	0	0.00119
36092	50633	0	0	0	0	0.000161	0.000161
48422	40852	0	0	0	0.002102	0	0.002102
36619	32580	0	0	0	0.000306	0.000848	0.000542
40015	48550	0	0	0	0	0.001002	0.001002
50466	39160	0	0	0	0.018952	5e-05	0.018902
38882	47494	0	0	0	0.000283	1.9e-05	0.000264
35266	45049	0	0	0	0.001399	0.002248	0.000849
50087	50800	0	0	0	0.001818	0.00027	0.001548
36941	38976	1.20114443989	6.3175	0	0.052542	0.007085	0.045457
43872	40894	0	0	0	0.00016	9e-05	7e-05
45923	49318	0	0	0	0.004558	0.000712	0.003846
38178	30904	0	0	0	0.002625	0	0.002625
45195	43318	0	0	0	0	0	0
38357	33463	0	0	0	0.000939	1e-06	0.000938
33266	42171	0	0	0	1.2e-05	0	1.2e-05
44853	48598	0	0	0	0.000976	0.007137	0.006161
45675	38537	0	0	0	0.008523	5.5e-05	0.008468
50865	45231	0	0	0	0.001672	2.2e-05	0.00165
41133	35160	0	0	0	8.3e-05	0.005762	0.005679
45757	41513	0	0	0	1e-06	0.000722	0.000721
41920	47936	0	0	0	0	0.000384	0.000384
31960	38417	0	0	0	0	0.000351	0.000351
33204	49206	0	0	0	0.000716	0.001819	0.001103
46990	36121	0	0	0	0.013472	0.001357	0.012115
48083	45090	0	0	0	0.000188	2.2e-05	0.000166
51926	46037	0	0	0	0.006808	0	0.006808
39983	40279	0	0	0	6e-06	1e-06	5e-06
36439	40629	0	0	0	4e-06	0.002827	0.002823
45823	47847	0	0	0	0.000106	0	0.000106
35112	48507	0	0	0	0	3e-06	3e-06
35753	49187	0	0	0	0.000172	0.008621	0.008449
44698	39999	0	0	0	0	6.3e-05	6.3e-05
39768	50985	0	0	0	6e-06	0.002101	0.002095
46285	41880	0	0	0	0.000856	0.00151	0.000654
51952	39556	0	0	0	0	0.000306	0.000306
46717	33688	0	0	0	0.005487	4.5e-05	0.005442
35051	36725	0.156122456295	0.9025	0	0.003575	0.015304	0.011729
46703	47380	0	0	0	0	0.008256	0.008256
50000	33484	0	0	0	0.000105	0.001429	0.001324
44257	34726	0	0	0	0	0.000976	0.000976
50116	38940	0	0	0	0.000959	0.000719	0.00024
44148	49450	0	0	0	0	1e-05	1e-05
42305	41879	0	0	0	2.5e-05	0.001297	0.001272
42578	38685	0	0	0	0.000224	0.001136	0.000912
50716	39818	0.169494474237	0.9025	0	0.011721	0.007061	0.00466
46816	41345	0	0	0	0	0	0
48459	41014	0	0	0	0.000185	0.000599	0.000414
40201	33072	0	0	0	0.004018	0.000557	0.003461
50571	45958	0	0	0	5.9e-05	1.3e-05	4.6e-05
48655	32775	0	0	0	1.4e-05	0.003995	0.003981
43267	36288	0	0	0	2.5e-05	0.000771	0.000746
50579	43305	0	0	0	0.017902	0	0.017902
37917	42713	0	0	0	0.000768	0.001006	0.000238
37140	32716	0	0	0	0.001255	4e-06	0.001251
50826	51370	0	0	0	2.7e-05	0.001591	0.001564
42330	41285	0	0	0	0.004674	4.2e-05	0.004632
39155	39109	0	0	0	0.000506	0.001866	0.00136
34347	50303	0	0	0	0	0.000922	0.000922
32159	51794	0	0	0	2e-06	0.000596	0.000594
34309	51915	0	0	0	0.019001	0	0.019001
40406	39807	0	0	0	0.00105	0.00085	2e-04
41459	39994	0	0	0	0.000835	0	0.000835
48288	37001	0	0	0	0.000504	0.000277	0.000227
43855	36328	0	0	0	0.00149	0.001281	0.000209
50698	45474	0	0	0	0.003571	0.005801	0.00223
46400	45868	0	0	0	7.3e-05	3e-06	7e-05
36598	34885	0	0	0	0.000168	0.000553	0.000385
40159	51000	0	0	0	0	0.002971	0.002971
35780	37139	0	0	0	6.6e-05	1.1e-05	5.5e-05
38536	41406	0	0	0	0.000148	0.000867	0.000719
47772	33371	0.136032985442	0.9025	0	0.004655	0.003015	0.00164
34128	48035	0	0	0	8.6e-05	4e-06	8.2e-05
38270	44857	0	0	0	0.001081	0.001998	0.000917
38292	35918	0	0	0	1e-06	0.004021	0.00402
42047	42131	0	0	0	0.010046	3.5e-05	0.010011
47794	34616	0	0	0	0.003532	0.000545	0.002987
42398	40853	0	0	0	8.2e-05	7.6e-05	6e-06
41106	48695	0	0	0	0.002975	0.00053	0.002445
51123	51559	0	0	0	3.5e-05	0	3.5e-05
32136	40393	0	0	0	0	0.000574	0.000574
50755	33119	0	0	0	0.003441	0.009546	0.006105
41913	39053	0	0	0	0.0099	0.001428	0.008472
36456	39926	0	0	0	2e-05	1e-06	1.9e-05
34395	43765	0	0	0	1e-06	0	1e-06
31587	31217	0	0	0	0.001808	0.000538	0.00127
39184	31036	0	0	0	0.004913	0.000221	0.004692
44994	38662	0	0	0	0.00016	0.000625	0.000465
46446	32480	0	0	0	1.6e-05	0.00846	0.008444
38667	37860	0	0	0	0.000956	0.000117	0.000839
40595	41382	0	0	0	0.000183	3.5e-05	0.000148
32531	37971	0	0	0	0.000252	6e-06	0.000246
37355	41998	0	0	0	1.9e-05	0.000623	0.000604
48373	47522	0.543451032321	2.7075	0	0.02911	0.000685	0.028425
45601	49249	0.135269536008	0.9025	0	0.006034	0.000849	0.005185
46270	38126	0	0	0	1e-06	8e-06	7e-06
36704	51420	0	0	0	5e-05	0	5e-05
37747	49403	0	0	0	0	3e-06	3e-06
48683	34765	0	0	0	0.000525	0.004578	0.004053
50090	36494	0	0	0	0.001367	0.013304	0.011937
49991	36551	0	0	0	0.000849	0.001145	0.000296
43422	33265	0	0	0	0.000105	0.006854	0.006749
45861	32010	0	0	0	3.3e-05	4.9e-05	1.6e-05
39845	36000	0	0	0	6.9e-05	0	6.9e-05
36996	40566	0	0	0	0.01388	0.000354	0.013526
34927	45412	0	0	0	0.001937	0	0.001937
33355	48973	0	0	0	4.3e-05	1e-06	4.2e-05
46749	43687	0	0	0	0.000583	0	0.000583
38095	35853	0	0	0	0.010526	0	0.010526
39752	31181	0	0	0	0.000276	0.00047	0.000194
43456	49183	0	0	0	0.008673	0	0.008673
47016	32341	0	0	0	6.8e-05	0.000254	0.000186
44960	45808	0	0	0	0.00072	0.000122	0.000598
47577	50509	0	0	0	0.000969	0.003351	0.002382
38919	40735	0	0	0	0.009295	0.000909	0.008386
51464	42800	0	0	0	0.000688	1.4e-05	0.000674
38034	51426	0	0	0	0.046937	0	0.046937
41535	43265	0	0	0	0.002447	9.4e-05	0.002353
49535	37204	0	0	0	0.018052	0.000877	0.017175
34094	46044	0	0	0	1.3e-05	2.9e-05	1.6e-05
51914	51370	0	0	0	4e-06	0.001591	0.001587
51511	42848	0	0	0	4.5e-05	0.000306	0.000261
46244	42491	0	0	0	0	0.000799	0.000799
38357	49026	0.156122456295	0.9025	0	0.000939	0.005489	0.00455
36201	35384	0	0	0	0.000138	0.002971	0.002833
48952	35419	0	0	0	0.001602	0.000111	0.001491
38746	49168	0	0	0	0.002523	0.000466	0.002057
38870	34535	0	0	0	0.00088	6.6e-05	0.000814
50047	33681	0	0	0	0	0	0
40879	46486	0	0	0	0.000253	2.8e-05	0.000225
36272	38635	0	0	0	0.00077	0.001034	0.000264
32292	36865	0	0	0	8e-05	0	8e-05
