"investors"	"companies"	"time"
30910	921	"2008-07"
30910	921	"2012-11"
30910	921	"2010-03"
30910	921	"2010-10"
30910	921	"2012-10"
30910	922	"2008-01"
30910	922	"2009-06"
30910	922	"2008-04"
30910	923	"2011-10"
30910	924	"2012-07"
30910	924	"2010-09"
30910	924	"2012-10"
30910	924	"2007-10"
30910	925	"2008-12"
30911	747	"2013-07"
30912	926	"2014-09"
30913	198	"2014-05"
30913	808	"2014-07"
30914	927	"2006-09"
30914	928	"2009-06"
30914	929	"2007-05"
30914	929	"2008-08"
30914	930	"2007-10"
30915	931	"2010-01"
30915	932	"2014-05"
30916	933	"2013-02"
30917	934	"2013-08"
30917	935	"2014-04"
30918	936	"2012-11"
30918	937	"2011-09"
30919	453	"2011-06"
30920	938	"2014-01"
30920	939	"2012-02"
30920	940	"2013-07"
30920	941	"2014-01"
30920	941	"2014-09"
30921	942	"2013-05"
30922	943	"2013-07"
30923	944	"2013-08"
30923	945	"2013-11"
30923	946	"2012-06"
30924	947	"2014-01"
30924	947	"2011-06"
30924	947	"2012-11"
30924	947	"2014-06"
30925	948	"2013-12"
30926	949	"2013-02"
30926	950	"2013-02"
30926	951	"2014-02"
30926	952	"2013-10"
30926	953	"2014-09"
30926	954	"2014-07"
30927	376	"2013-02"
30927	955	"2013-10"
30927	956	"2013-12"
30927	957	"2013-02"
30928	958	"2014-02"
30929	959	"2012-02"
30930	960	"2014-01"
30930	961	"2014-01"
30930	962	"2014-01"
30930	963	"2014-01"
30931	964	"2012-01"
30932	965	"2010-10"
30932	966	"2012-12"
30932	967	"2010-02"
30932	967	"2007-08"
30932	968	"2008-10"
30933	969	"2014-06"
30933	970	"2014-10"
30934	971	"2009-06"
30934	972	"2009-05"
30934	973	"2010-01"
30934	973	"2007-01"
30934	973	"2012-10"
30934	974	"2007-01"
30934	975	"2008-10"
30934	976	"2007-01"
30934	977	"2010-06"
30934	978	"2010-06"
30934	978	"2013-12"
30934	979	"2010-06"
30934	979	"2008-06"
30934	980	"2006-10"
30934	981	"2009-09"
30934	981	"2011-09"
30934	982	"2007-03"
30934	983	"2008-02"
30934	984	"2014-03"
30934	985	"2013-11"
30934	986	"2012-08"
30934	987	"2010-05"
30934	988	"2011-03"
30934	988	"2012-06"
30934	989	"2010-06"
30934	990	"2011-12"
30934	991	"2009-05"
30934	992	"2010-11"
30935	993	"2011-08"
30935	994	"2010-11"
30936	995	"2008-01"
30937	117	"2014-08"
30938	996	"2013-06"
30938	997	"2012-04"
30938	998	"2010-11"
30938	999	"2011-04"
30938	533	"2012-02"
30938	1000	"2014-02"
30938	1001	"2014-08"
30938	1002	"2013-08"
30938	1003	"2012-08"
30938	1004	"2013-04"
30938	1005	"2012-05"
30938	1006	"2014-05"
30938	1007	"2012-07"
30938	1008	"2013-10"
30938	1009	"2013-08"
30938	1010	"2014-08"
30938	1011	"2012-12"
30938	1012	"2011-01"
30938	1013	"2013-10"
30938	1014	"2014-06"
30938	1015	"2014-07"
30938	1016	"2011-08"
30938	1017	"2013-06"
30939	1018	"2013-07"
30940	1019	"2005-06"
30941	1020	"2011-11"
30942	1021	"2011-02"
30942	1021	"2010-05"
30943	1022	"2014-03"
30944	1023	"2011-09"
30944	1023	"2012-05"
30944	1024	"2012-01"
30944	1025	"2011-07"
30945	1026	"2010-08"
30946	1027	"2009-09"
30947	1028	"2007-05"
30947	1029	"2006-11"
30947	1030	"2005-04"
30947	1030	"2007-05"
30947	1031	"2007-09"
30947	1032	"2000-04"
30947	1032	"2001-03"
30948	1033	"2012-06"
30949	1034	"2010-01"
30950	1035	"2013-10"
30950	1036	"2013-05"
30950	1037	"2013-06"
30950	1038	"2014-08"
30950	1038	"2012-09"
30950	1039	"2014-09"
30951	1040	"2013-04"
30951	1041	"2013-10"
30952	1042	"2014-03"
30952	1043	"2013-08"
30952	1043	"2013-12"
30952	1044	"2011-02"
30952	1044	"2014-06"
30953	1045	"2008-11"
30954	1046	"2013-07"
30955	1047	"2005-01"
30955	1047	"2009-11"
30955	1047	"2008-01"
30956	1048	"2009-12"
30957	1049	"2011-02"
30957	1049	"2009-11"
30958	1050	"2010-11"
30958	1051	"2010-11"
30958	1051	"2011-09"
30958	1052	"2010-07"
30958	1052	"2010-12"
30958	1053	"2011-01"
30958	1054	"2010-09"
30959	1055	"2013-03"
30959	1056	"2011-12"
30959	1057	"2013-10"
30959	1054	"2011-09"
30959	1058	"2014-03"
30960	1059	"2012-01"
30960	1060	"2011-12"
30961	1061	"2007-01"
30961	1062	"2007-11"
30962	1063	"2013-05"
30962	1064	"2014-07"
30962	1060	"2013-07"
30962	1065	"2013-06"
30962	1066	"2014-09"
30963	1067	"2014-09"
30964	1068	"2006-05"
30965	1069	"2012-11"
30966	1070	"2012-04"
30966	1071	"2013-02"
30966	1072	"2013-05"
30967	1073	"2007-10"
30968	1074	"2006-05"
30968	1075	"2010-04"
30968	1075	"2012-03"
30968	1076	"2012-09"
30968	1077	"2012-01"
30968	1077	"2012-12"
30968	1078	"2009-04"
30968	1079	"2005-08"
30968	1080	"2005-03"
30968	1080	"2007-01"
30968	1081	"2011-02"
30968	1082	"2011-10"
30968	1083	"2012-05"
30968	1084	"2014-03"
30968	1084	"2012-12"
30968	1085	"2012-11"
30968	1086	"2011-12"
30968	1087	"2011-12"
30968	1087	"2013-02"
30968	1087	"2011-06"
30968	1087	"2009-08"
30968	1087	"2008-12"
30968	1087	"2013-06"
30968	1087	"2009-10"
30968	1087	"2010-01"
30968	1087	"2007-09"
30968	1088	"2013-04"
30968	1089	"2013-09"
30968	1090	"2005-05"
30968	1090	"2009-01"
30968	1091	"2012-03"
30968	1091	"2010-12"
30968	1091	"2014-09"
30968	1092	"2007-06"
30968	1093	"2014-03"
30968	1094	"2011-07"
30969	1095	"2005-08"
30969	1095	"2006-05"
30970	1096	"2010-12"
30971	1097	"2009-10"
30971	1098	"2011-05"
30971	1099	"2013-11"
30971	1100	"2010-10"
30971	1101	"2013-01"
30971	1102	"2013-10"
30971	1103	"2005-08"
30971	1104	"2012-03"
30971	1105	"2009-11"
30971	1106	"2013-01"
30971	1107	"2014-07"
30971	1108	"2009-07"
30971	1109	"2013-04"
30971	1083	"2012-05"
30971	1110	"2014-02"
30971	1111	"2012-01"
30971	1112	"2013-05"
30971	1113	"2008-01"
30971	1113	"2009-10"
30971	1114	"2012-07"
30971	910	"2007-01"
30971	910	"2009-01"
30971	1115	"2006-04"
30971	1115	"2009-06"
30971	1116	"2012-05"
30971	1117	"2013-07"
30971	1118	"2014-04"
30971	1119	"2011-09"
30971	1120	"2008-07"
30971	1121	"2010-11"
30971	1121	"2005-11"
30971	1121	"2007-10"
30971	1122	"2014-05"
30971	1123	"2010-10"
30972	1124	"2003-10"
30973	1125	"2001-11"
30974	1126	"2006-10"
30974	1127	"2005-11"
30974	1128	"2007-04"
30975	344	"2013-01"
30976	1129	"2013-08"
30977	1130	"2013-01"
30978	1130	"2013-05"
30979	1131	"2010-01"
30979	1132	"2012-05"
30979	1133	"2011-04"
30979	1133	"2012-03"
30979	1134	"2014-04"
30979	1134	"2009-02"
30979	1135	"2014-04"
30979	1136	"2006-01"
30979	1136	"2009-03"
30979	1137	"2008-05"
30979	1138	"2010-07"
30980	1139	"2013-09"
30980	1140	"2007-06"
30980	1141	"2011-08"
30980	1142	"2007-07"
30980	1143	"2013-01"
30981	1144	"2010-02"
30981	1145	"2013-09"
30981	1146	"2009-05"
30981	1147	"2009-08"
30981	1148	"2009-12"
30981	1148	"2009-06"
30981	1149	"2006-05"
30981	1150	"2012-07"
30981	1151	"2005-04"
30981	1152	"2013-03"
30981	1153	"2009-03"
30981	1154	"2006-09"
30981	1155	"2008-03"
30981	1156	"2011-09"
30981	1157	"2006-07"
30981	1157	"2010-04"
30981	1158	"2007-09"
30981	243	"2007-08"
30981	1159	"2011-09"
30981	1160	"2013-06"
30981	1161	"2014-06"
30981	1162	"2014-07"
30981	1163	"2014-07"
30981	1164	"2010-12"
30981	1165	"2006-05"
30981	1166	"2014-08"
30981	1167	"2014-07"
30982	1168	"2005-03"
30982	1169	"2008-04"
30982	1170	"2008-06"
30982	1171	"2010-04"
30982	1171	"2008-07"
30982	1171	"2009-10"
30982	1172	"2008-10"
30982	1173	"2011-02"
30982	1174	"2006-09"
30982	1175	"2008-04"
30982	1176	"2008-12"
30982	1176	"2005-05"
30982	1177	"2012-11"
30982	1177	"2009-01"
30982	1178	"2009-06"
30982	1179	"2007-03"
30982	1180	"2010-07"
30982	1181	"2008-07"
30982	1182	"2007-06"
30982	1183	"2005-11"
30982	1184	"2007-09"
30982	1184	"2000-11"
30982	1184	"2004-09"
30982	1184	"2001-12"
30982	1185	"2012-01"
30982	1185	"2007-09"
30983	1186	"2008-11"
30984	1187	"2012-06"
30985	1188	"2011-07"
30985	1189	"2011-04"
30986	1190	"2013-01"
30986	1191	"2013-01"
30986	1192	"2012-11"
30986	1193	"2014-05"
30986	1194	"2014-03"
30986	1195	"2014-05"
30986	1196	"2013-04"
30986	1197	"2013-12"
30986	1198	"2014-01"
30986	1199	"2013-01"
30987	1200	"2014-06"
30987	1201	"2013-07"
30988	1202	"2014-03"
30989	1203	"2008-02"
30990	1204	"2007-10"
30990	1205	"2010-07"
30990	1205	"2007-08"
30990	1205	"2009-01"
30990	1206	"2008-12"
30991	1207	"2012-11"
30992	1208	"2013-09"
30993	1	"2011-08"
30993	1209	"2009-09"
30993	1210	"2007-03"
30993	1211	"2006-09"
30993	1211	"2006-11"
30993	1212	"2006-07"
30993	1213	"2012-08"
30993	1214	"2012-01"
30993	1215	"2014-02"
30993	1216	"2013-04"
30993	1216	"2011-01"
30993	1217	"2014-01"
30993	1218	"2012-07"
30993	1218	"2011-05"
30993	1218	"2012-08"
30993	1219	"2007-06"
30993	1220	"2010-05"
30993	1221	"2009-06"
30993	1222	"2011-07"
30993	1223	"2014-04"
30993	1224	"2010-10"
30993	1224	"2009-05"
30993	1225	"2014-07"
30994	1226	"2010-05"
30994	1226	"2006-06"
30994	1227	"2005-07"
30995	1228	"2013-06"
30995	1229	"2014-08"
30996	1230	"2010-02"
30996	1231	"2006-10"
30997	1232	"2007-02"
30997	1232	"2005-10"
30997	1233	"2005-09"
30997	1234	"2005-03"
30998	1235	"2010-07"
30998	1235	"2011-12"
30998	1235	"2007-12"
30998	1236	"2014-03"
30998	1237	"2014-08"
30998	1238	"2010-07"
30998	1238	"2013-02"
30998	1238	"2012-05"
30998	1238	"2011-08"
30999	1239	"2014-03"
30999	1240	"2014-01"
30999	1241	"2012-10"
30999	1242	"2010-07"
30999	1243	"2008-11"
30999	1243	"2007-09"
30999	1243	"2006-07"
30999	1244	"2013-12"
30999	354	"2012-06"
30999	1245	"2011-12"
30999	1246	"2007-03"
30999	1247	"2006-09"
30999	1247	"2010-08"
30999	1247	"2008-12"
30999	1248	"2013-01"
30999	1248	"2014-01"
30999	1249	"2008-12"
30999	1250	"2011-06"
30999	1250	"2012-07"
30999	1251	"2011-06"
30999	1252	"2005-10"
30999	1253	"2006-09"
30999	1254	"2007-01"
30999	1255	"2006-01"
30999	1256	"2012-01"
30999	1256	"2012-09"
30999	1256	"2013-11"
30999	1035	"2013-10"
30999	1257	"2013-01"
30999	1258	"2012-12"
30999	1259	"2012-01"
30999	1260	"2011-11"
30999	1261	"2010-11"
30999	1261	"2011-05"
30999	1262	"2008-03"
30999	1263	"2010-12"
30999	1263	"2009-02"
30999	1263	"2006-01"
30999	1264	"2006-06"
30999	1265	"2008-05"
30999	1265	"2005-01"
30999	1265	"2006-06"
30999	1266	"2008-06"
30999	1266	"2007-07"
30999	1266	"2005-05"
30999	1267	"2007-07"
30999	1268	"2006-04"
30999	1268	"2007-05"
30999	1269	"2010-03"
30999	1269	"2013-03"
30999	1270	"2005-12"
30999	1270	"2006-07"
30999	1271	"2012-12"
30999	1272	"2009-09"
30999	1272	"2008-07"
30999	1273	"2005-09"
30999	1274	"2009-12"
30999	1275	"2005-09"
30999	1276	"2005-05"
30999	1277	"2008-03"
30999	1277	"2008-06"
30999	1278	"2012-04"
30999	1278	"2009-02"
30999	342	"2010-07"
30999	342	"2010-09"
30999	342	"2012-08"
30999	342	"2007-07"
30999	342	"2006-09"
30999	1279	"2012-01"
30999	1280	"2013-01"
30999	1280	"2011-12"
30999	1281	"2013-05"
30999	1281	"2011-08"
30999	1282	"2008-07"
30999	1282	"2008-10"
30999	1283	"2010-11"
30999	1284	"2008-01"
30999	1285	"2008-07"
30999	1286	"2005-11"
30999	1286	"2006-01"
30999	1287	"2011-01"
30999	1288	"2011-01"
30999	1289	"2011-12"
30999	1290	"2011-06"
30999	1291	"2011-06"
30999	1291	"2010-08"
30999	1292	"2005-04"
30999	1293	"2007-09"
30999	1293	"2005-10"
30999	1294	"2011-04"
30999	1295	"2007-08"
30999	1296	"2007-01"
30999	1296	"2008-05"
30999	1297	"2014-05"
30999	1298	"2011-03"
30999	428	"2010-07"
30999	1299	"2013-12"
30999	1300	"2014-05"
30999	1300	"2012-11"
30999	1301	"2012-03"
30999	1302	"2014-03"
30999	1302	"2013-10"
30999	1303	"2014-01"
30999	1304	"2014-05"
30999	1304	"2013-12"
30999	1304	"2012-10"
30999	1305	"2014-05"
30999	1306	"2011-08"
30999	1306	"2010-10"
30999	1306	"2014-04"
30999	1307	"2007-05"
30999	1308	"2013-03"
30999	1308	"2011-05"
30999	479	"2006-01"
30999	1309	"2014-06"
30999	1309	"2012-08"
30999	1310	"2011-03"
30999	1311	"2006-08"
30999	1312	"2011-08"
30999	1313	"2009-12"
30999	1313	"2006-09"
30999	1314	"2013-06"
30999	1315	"2004-12"
30999	1316	"2006-11"
30999	1317	"2013-10"
30999	1318	"2014-09"
30999	1319	"2014-05"
30999	1319	"2010-06"
30999	1319	"2009-07"
30999	1319	"2012-05"
30999	1320	"2014-09"
30999	1321	"2007-12"
30999	1322	"2008-01"
30999	1322	"2010-04"
30999	1322	"2009-10"
30999	256	"2010-05"
30999	256	"2008-12"
30999	256	"2007-09"
30999	1323	"2010-03"
30999	1323	"2010-03"
30999	1323	"2008-05"
30999	258	"2006-09"
30999	1324	"2006-06"
30999	1324	"2008-04"
30999	1324	"2005-01"
30999	1136	"2011-04"
30999	1136	"2012-06"
30999	1325	"2011-11"
30999	1325	"2009-10"
30999	1326	"2011-10"
30999	1327	"2012-01"
30999	1328	"2012-01"
30999	1329	"2012-08"
30999	1329	"2012-08"
30999	1330	"2011-05"
30999	537	"2011-02"
30999	1331	"2010-12"
30999	1331	"2012-09"
30999	1331	"2011-07"
30999	544	"2012-10"
30999	1332	"2008-05"
30999	1333	"2007-08"
30999	1334	"2011-06"
30999	1334	"2012-09"
30999	1335	"2012-08"
30999	1336	"2012-03"
30999	1337	"2009-12"
30999	1337	"2008-02"
30999	1338	"2012-06"
30999	1338	"2014-09"
30999	1339	"2014-09"
30999	1340	"2007-03"
30999	1340	"2008-10"
30999	1341	"2014-06"
30999	1342	"2012-12"
30999	1343	"2014-01"
30999	1344	"2013-08"
30999	1345	"2012-08"
30999	1345	"2013-07"
30999	1345	"2009-10"
30999	1345	"2014-07"
30999	1346	"2010-03"
30999	1346	"2008-04"
30999	1347	"2008-09"
30999	1347	"2012-11"
30999	1347	"2006-11"
30999	1347	"2007-07"
30999	1348	"2014-01"
30999	1349	"2011-01"
30999	1350	"2008-01"
30999	1351	"2013-09"
30999	1352	"2009-06"
30999	1352	"2007-06"
30999	1352	"2005-01"
30999	1353	"2011-04"
30999	1354	"2009-02"
30999	1355	"2010-02"
30999	1355	"2009-09"
30999	1355	"2007-03"
30999	1355	"2007-10"
30999	1355	"2012-05"
30999	1356	"2014-08"
30999	1357	"2014-04"
30999	1358	"2013-05"
30999	1359	"2014-06"
30999	1359	"2013-04"
30999	1359	"2012-03"
30999	1360	"2006-10"
30999	1361	"2007-06"
30999	1361	"2006-05"
30999	1362	"2008-06"
30999	1363	"2009-07"
30999	1364	"2005-08"
30999	1364	"2009-03"
30999	1364	"2006-11"
30999	1365	"2003-12"
30999	1366	"2012-01"
30999	1366	"2014-01"
30999	1367	"2005-08"
30999	1368	"2006-04"
30999	1369	"2008-09"
30999	1369	"2006-02"
30999	1370	"2012-07"
30999	1371	"2013-07"
30999	1372	"2011-12"
30999	929	"2005-04"
30999	929	"2007-05"
30999	929	"2008-08"
30999	1373	"2012-09"
30999	1373	"2009-05"
30999	1373	"2007-06"
30999	1374	"2009-01"
30999	1374	"2013-10"
30999	1374	"2010-11"
30999	1374	"2009-07"
30999	1374	"2008-10"
30999	1375	"2010-09"
30999	1375	"2012-02"
30999	1376	"2007-01"
30999	1377	"2014-01"
30999	1377	"2011-02"
30999	1378	"2005-02"
30999	1378	"2006-10"
30999	1379	"2010-06"
30999	1379	"2006-07"
30999	1379	"2007-08"
30999	1380	"2011-02"
30999	1381	"2011-03"
30999	1382	"2005-06"
30999	76	"2008-02"
30999	76	"2006-12"
30999	76	"2005-07"
30999	1383	"2011-11"
30999	1384	"2013-03"
30999	1385	"2013-01"
30999	1385	"2013-06"
30999	1386	"2014-05"
30999	1387	"2011-09"
30999	1388	"2011-07"
30999	1389	"2012-09"
30999	1390	"2011-10"
30999	1391	"2013-12"
30999	1392	"2011-11"
30999	1393	"2012-05"
30999	1393	"2010-06"
30999	1394	"2014-06"
30999	1394	"2012-12"
30999	1395	"2013-09"
30999	1395	"2010-03"
30999	1395	"2012-07"
30999	1396	"2012-09"
30999	1397	"2011-06"
30999	1398	"2012-05"
30999	1399	"2012-01"
30999	1400	"2008-04"
30999	1401	"2014-04"
30999	1237	"2013-06"
30999	1237	"2012-05"
30999	1237	"2014-08"
30999	1402	"2013-03"
30999	1402	"2010-05"
30999	1403	"2012-01"
30999	1404	"2013-05"
30999	1404	"2013-05"
30999	1404	"2014-02"
30999	1405	"2014-06"
30999	1406	"2014-06"
30999	1406	"2013-11"
30999	1406	"2011-11"
30999	1406	"2012-04"
30999	1407	"2010-11"
30999	1407	"2006-04"
30999	1407	"2008-10"
30999	1407	"2012-03"
30999	1408	"2011-04"
30999	1409	"2007-02"
30999	1409	"2009-02"
30999	1410	"2013-12"
30999	1411	"2012-02"
30999	1411	"2014-06"
30999	1412	"2013-05"
30999	1413	"2010-07"
30999	1414	"2013-07"
30999	1415	"2014-03"
30999	1416	"2007-10"
30999	1417	"2005-01"
30999	1417	"2007-07"
30999	1417	"2009-01"
30999	1418	"2013-01"
30999	1238	"2013-05"
30999	1238	"2007-01"
30999	1238	"2008-11"
30999	1238	"2014-01"
30999	1419	"2007-04"
30999	1419	"2005-08"
30999	1419	"2011-08"
30999	1420	"2013-08"
30999	1421	"2013-11"
30999	1422	"2014-08"
30999	1423	"2012-11"
30999	1423	"2014-01"
30999	1424	"2013-05"
30999	1424	"2011-03"
30999	1425	"2014-03"
30999	1426	"2006-02"
30999	1427	"2011-06"
30999	1428	"2008-09"
30999	1428	"2011-02"
30999	1429	"2011-08"
30999	1430	"2008-01"
30999	1430	"2010-11"
30999	1430	"2007-05"
30999	1431	"2013-07"
30999	1431	"2009-04"
30999	1432	"2014-01"
30999	1432	"2012-04"
30999	1433	"2013-12"
30999	1433	"2010-04"
30999	1433	"2008-05"
30999	1433	"2009-04"
30999	1433	"2011-10"
30999	1434	"2010-12"
30999	1434	"2012-04"
30999	1434	"2013-03"
30999	1434	"2014-07"
30999	1435	"2014-07"
30999	1436	"2007-12"
30999	1436	"2008-12"
30999	1436	"2006-01"
30999	1437	"2014-01"
30999	1437	"2012-07"
30999	1437	"2010-11"
30999	1438	"2010-08"
30999	1439	"2013-09"
30999	1440	"2010-11"
30999	1441	"2012-04"
30999	1442	"2014-01"
30999	1443	"2011-09"
30999	1444	"2014-07"
30999	1445	"2013-10"
30999	1446	"2013-09"
30999	1446	"2009-11"
30999	1446	"2012-06"
30999	1446	"2011-04"
30999	1447	"2001-12"
30999	1447	"2005-10"
30999	1447	"2007-11"
30999	1448	"2012-05"
30999	1449	"2010-01"
30999	1449	"2013-10"
30999	1450	"2014-01"
30999	1451	"2005-03"
30999	1452	"2012-06"
30999	1452	"2011-09"
30999	1452	"2013-07"
30999	1453	"2013-12"
30999	1454	"2014-01"
30999	1454	"2013-04"
30999	1454	"2012-02"
30999	1455	"2013-07"
30999	1456	"2012-01"
30999	1457	"2010-09"
30999	1457	"2012-07"
30999	1458	"2006-02"
30999	1458	"2008-01"
30999	1458	"2014-08"
30999	1459	"2012-04"
30999	1460	"2007-09"
30999	1461	"2010-09"
30999	1461	"2013-07"
30999	1461	"2011-10"
30999	1462	"2014-01"
30999	1463	"2005-10"
30999	1464	"2012-02"
30999	1465	"2010-07"
30999	1466	"2010-08"
30999	1467	"2013-12"
30999	1468	"2009-06"
30999	1469	"2006-02"
30999	1470	"2009-06"
30999	1471	"2012-05"
30999	1472	"2011-04"
30999	1473	"2012-03"
30999	1474	"2008-09"
30999	1474	"2012-07"
30999	1475	"2007-11"
30999	1475	"2006-03"
30999	1476	"2014-09"
30999	1477	"2012-05"
30999	1477	"2014-09"
30999	1478	"2009-02"
30999	1479	"2014-03"
30999	1480	"2014-09"
30999	1481	"2008-07"
30999	1481	"2007-05"
30999	1481	"2005-12"
30999	1482	"2008-04"
30999	1482	"2006-05"
30999	1483	"2000-10"
30999	1484	"2014-07"
30999	1485	"2012-05"
30999	1485	"2014-08"
30999	1486	"2014-05"
30999	1487	"2014-05"
30999	1488	"2008-08"
30999	1488	"2006-11"
30999	1489	"2010-11"
30999	1490	"2005-09"
30999	1490	"2006-10"
30999	1491	"2010-06"
30999	1491	"2006-08"
30999	1492	"2005-07"
30999	1493	"2014-08"
30999	1494	"2007-02"
30999	1495	"2010-04"
30999	1496	"2007-11"
30999	1496	"2009-06"
30999	1497	"2013-09"
30999	1497	"2011-05"
30999	1497	"2011-11"
30999	1497	"2012-06"
30999	1498	"2014-04"
30999	1499	"2000-02"
30999	1500	"2014-01"
30999	1501	"2014-07"
30999	1501	"2012-01"
30999	1502	"2007-01"
30999	1502	"2005-09"
30999	1503	"2006-07"
30999	1503	"2005-07"
30999	1504	"2012-06"
30999	1504	"2010-01"
30999	1505	"2010-11"
30999	1506	"2011-09"
30999	1507	"2007-11"
30999	1508	"2010-12"
30999	1508	"2012-09"
30999	1508	"2011-07"
30999	1509	"2012-10"
30999	1510	"2010-09"
30999	1510	"2012-04"
30999	1510	"2011-05"
30999	1511	"2001-08"
30999	1511	"2002-06"
30999	1512	"2000-08"
30999	1513	"2008-09"
30999	1513	"2006-12"
30999	345	"2011-08"
30999	1514	"2014-09"
30999	1515	"2000-02"
30999	1515	"2003-04"
30999	1515	"2001-04"
30999	1516	"2014-07"
30999	1516	"2010-11"
30999	1516	"2012-07"
30999	798	"2014-01"
30999	1517	"2011-03"
30999	1517	"2009-04"
30999	1518	"2014-01"
30999	281	"2006-03"
30999	1519	"2005-05"
30999	1520	"2008-01"
30999	1520	"2009-05"
30999	1520	"2013-01"
30999	1521	"2010-04"
30999	1521	"2009-01"
30999	1521	"2011-04"
30999	1521	"2014-04"
30999	1522	"2013-01"
30999	1523	"2013-08"
30999	1523	"2014-09"
30999	1524	"2014-04"
30999	1525	"2012-03"
30999	1525	"2012-12"
30999	1526	"2009-06"
30999	1527	"2011-02"
30999	1527	"2012-10"
30999	1527	"2013-01"
30999	1528	"2006-05"
30999	1528	"2007-12"
30999	1529	"2006-06"
30999	1529	"2008-06"
30999	1530	"2008-01"
30999	1530	"2010-08"
30999	1530	"2012-05"
30999	1531	"2009-11"
30999	1531	"2011-10"
30999	1532	"2014-05"
30999	1533	"2014-07"
30999	1534	"2009-02"
30999	1534	"2006-07"
30999	1535	"2013-10"
30999	1536	"2010-06"
30999	1536	"2008-07"
30999	1536	"2012-01"
30999	1537	"2013-09"
30999	1538	"2012-04"
30999	83	"2011-06"
30999	1539	"2006-08"
30999	1539	"2005-04"
30999	1540	"2013-07"
30999	1540	"2012-08"
30999	1541	"2012-01"
30999	1542	"2005-09"
30999	1543	"2014-04"
30999	1543	"2011-07"
30999	1543	"2010-04"
30999	1543	"2013-07"
30999	1544	"2007-04"
30999	1544	"2009-09"
30999	1206	"2008-06"
30999	1545	"2011-02"
30999	1545	"2010-06"
30999	1545	"2007-11"
30999	1546	"2013-08"
30999	1547	"2013-06"
30999	1547	"2014-01"
30999	1548	"2012-07"
30999	1548	"2014-03"
30999	1549	"2014-10"
30999	1550	"2009-08"
30999	1550	"2012-08"
30999	1550	"2011-01"
30999	1551	"2013-08"
30999	1551	"2011-08"
30999	1551	"2010-05"
30999	1551	"2014-06"
30999	1552	"2012-12"
30999	1552	"2010-10"
30999	1552	"2011-11"
30999	1552	"2009-06"
30999	1552	"2009-03"
30999	1553	"2009-01"
30999	1553	"2006-05"
30999	1554	"2011-09"
30999	1554	"2013-10"
30999	1554	"2010-12"
30999	1554	"2010-05"
30999	1554	"2014-08"
31000	1555	"2012-11"
31000	1556	"2013-10"
31000	1557	"2012-08"
31000	1558	"2011-09"
31000	1559	"2011-10"
31000	1560	"2011-09"
31000	1561	"2014-04"
31000	1562	"2013-06"
31000	1563	"2014-06"
31000	1564	"2011-09"
31000	1565	"2012-10"
31000	1566	"2014-02"
31000	1567	"2011-03"
31000	1568	"2006-09"
31000	1569	"2011-10"
31000	1570	"2014-09"
31001	1571	"2011-04"
31001	1572	"2013-02"
31001	1573	"2011-10"
31002	1574	"2014-09"
31003	1575	"2014-04"
31003	1574	"2014-09"
31004	1576	"2013-03"
31004	1577	"2013-03"
31004	1578	"2013-09"
31004	1579	"2014-03"
31004	1580	"2013-03"
31004	1581	"2014-03"
31004	1582	"2014-03"
31004	1583	"2013-09"
31004	1584	"2012-07"
31004	1585	"2012-07"
31004	1586	"2014-03"
31004	1587	"2012-07"
31004	1588	"2014-03"
31004	1589	"2013-09"
31004	1590	"2013-03"
31004	1591	"2012-07"
31004	1592	"2014-03"
31004	1593	"2013-09"
31004	1594	"2014-03"
31004	1595	"2014-02"
31004	1595	"2013-05"
31004	1596	"2013-09"
31004	1596	"2013-12"
31004	1597	"2012-09"
31004	1598	"2013-09"
31004	1599	"2013-09"
31004	1600	"2013-09"
31004	1601	"2012-12"
31004	1602	"2012-07"
31004	1603	"2013-07"
31005	1604	"2011-06"
31005	1605	"2014-02"
31005	1606	"2012-11"
31005	1607	"2013-01"
31005	1608	"2012-10"
31005	1609	"2013-04"
31005	1610	"2011-11"
31005	1611	"2011-12"
31005	1612	"2013-03"
31005	1613	"2012-05"
31005	1614	"2011-12"
31005	1615	"2011-03"
31005	1616	"2012-11"
31005	1617	"2011-09"
31005	1618	"2014-02"
31005	1619	"2012-01"
31005	1620	"2014-02"
31005	1621	"2013-06"
31005	1622	"2012-10"
31005	1623	"2013-04"
31005	1624	"2014-03"
31006	1625	"2012-04"
31007	1626	"2013-12"
31008	1627	"2014-06"
31009	1628	"2013-02"
31009	1629	"2014-02"
